date,open,close,high,low,volume
2023-11-23,61.66,61.17,61.74,59.91,6099989.0
2023-11-24,61.51,58.91,61.56,58.23,7544212.0
2023-11-27,57.78,57.97,59.17,57.56,7340487.0
2023-11-28,58.2,58.1,58.69,57.26,6196988.0
2023-11-29,57.71,56.68,58.28,56.68,7038889.0
2023-11-30,56.92,56.21,57.55,55.56,6140795.0
2023-12-01,58.84,67.45,67.45,58.67,34343106.0
2023-12-04,66.78,71.45,72.13,66.43,37345659.0
2023-12-05,70.7,68.67,72.13,68.2,26395672.0
2023-12-06,68.06,70.25,74.19,66.28,29154047.0
2023-12-07,73.72,74.77,78.56,73.56,35768015.0
2023-12-08,73.57,77.13,80.38,72.93,31165465.0
2023-12-11,74.44,76.42,77.24,74.12,20100666.0
2023-12-12,76.42,75.2,79.32,73.78,19396599.0
2023-12-13,74.27,72.78,75.5,72.28,15897411.0
2023-12-14,73.14,72.0,75.26,71.43,14556826.0
2023-12-15,72.55,71.35,73.35,68.93,14339846.0
2023-12-18,71.05,70.2,72.18,69.66,9986207.0
2023-12-19,70.83,72.99,74.92,69.41,19481807.0
2023-12-20,73.32,68.37,73.53,68.33,15750834.0
2023-12-21,67.3,70.8,73.2,67.24,16774222.0
2023-12-22,70.42,66.42,71.42,61.43,19830879.0
2023-12-25,66.94,65.78,67.84,64.0,11539495.0
2023-12-26,65.97,64.03,66.2,62.68,10156291.0
2023-12-27,64.66,63.7,65.38,63.57,9710144.0
2023-12-28,63.26,66.48,66.88,62.52,14681689.0
2023-12-29,65.78,67.56,69.98,65.7,16023378.0
2024-01-02,67.13,64.68,68.04,64.35,10551666.0
2024-01-03,63.92,64.98,65.85,63.05,11159053.0
2024-01-04,63.85,61.49,64.05,59.1,13124755.0
2024-01-05,61.49,60.1,61.99,59.28,9045031.0
2024-01-08,59.85,60.44,62.13,59.15,10748345.0
2024-01-09,61.53,59.36,61.76,58.6,10663848.0
2024-01-10,58.64,57.99,59.03,57.29,7402600.0
2024-01-11,57.86,60.66,61.15,57.86,12566693.0
2024-01-12,60.56,58.42,60.7,58.42,8857444.0
2024-01-15,57.3,58.01,59.54,57.28,6695764.0
2024-01-16,57.85,58.56,58.56,56.67,7537454.0
2024-01-17,58.34,59.56,62.05,58.05,14772060.0
2024-01-18,58.56,67.42,70.7,57.87,27359566.0
2024-01-19,66.92,64.48,67.14,64.28,18569394.0
2024-01-22,65.58,63.47,66.91,63.21,18547588.0
2024-01-23,62.95,67.9,68.56,62.88,24679558.0
2024-01-24,66.78,66.3,67.03,63.48,19531123.0
2024-01-25,66.24,68.26,69.45,64.33,20652868.0
2024-01-26,67.13,65.68,70.98,65.63,19629929.0
2024-01-29,63.48,55.49,63.56,52.59,21304696.0
2024-01-30,54.99,55.12,56.78,54.11,10815940.0
2024-01-31,55.96,55.78,58.41,52.85,15183195.0
2024-02-01,53.57,56.98,59.41,52.5,15711804.0
2024-02-02,56.42,56.99,58.01,54.66,12714411.0
2024-02-05,56.06,54.84,58.99,52.84,13893185.0
2024-02-06,53.03,59.56,60.13,52.85,17839557.0
2024-02-07,58.63,59.03,62.35,58.63,17190596.0
2024-02-08,60.13,60.13,62.35,59.33,15713731.0
2024-02-19,72.16,72.16,72.16,69.29,21482816.0
2024-02-20,77.85,74.95,83.56,74.25,53182586.0
2024-02-21,71.33,71.83,74.56,71.32,34606973.0
2024-02-22,72.78,73.45,74.33,71.43,26448869.0
2024-02-23,73.58,75.42,76.4,70.65,32258872.0
2024-02-26,72.69,73.23,74.8,71.43,22259634.0
2024-02-27,72.05,75.55,76.27,71.55,26886842.0
2024-02-28,76.57,69.98,78.97,68.76,31869364.0
2024-02-29,68.53,72.19,72.7,68.43,20771312.0
2024-03-01,71.42,75.07,76.13,71.08,27757116.0
2024-03-04,75.1,76.15,77.75,71.43,28856244.0
2024-03-05,74.27,81.12,88.59,73.87,44022992.0
2024-03-06,79.62,79.44,82.16,77.35,25384270.0
2024-03-07,78.9,74.42,80.13,74.1,22115856.0
2024-03-08,74.99,75.92,76.12,73.06,16717053.0
2024-03-11,73.56,76.06,76.07,72.65,15373983.0
2024-03-12,75.6,74.33,77.19,73.67,16016781.0
2024-03-13,75.13,76.27,78.56,74.62,23912693.0
2024-03-14,74.7,73.67,76.02,72.51,15342807.0
2024-03-15,73.56,75.45,75.7,71.8,14391043.0
2024-03-18,76.42,77.04,78.2,74.98,17235246.0
2024-03-19,79.7,76.22,82.13,76.0,22973817.0
2024-03-20,74.52,78.7,79.99,74.52,22050726.0
2024-03-21,79.06,80.33,82.13,77.85,25480142.0
2024-03-22,79.5,81.93,83.55,76.63,25423467.0
2024-03-25,84.27,76.7,84.62,76.7,22249831.0
2024-03-26,75.35,72.0,76.06,71.07,21219817.0
2024-03-27,71.01,66.35,71.93,66.06,18608585.0
2024-03-28,66.35,68.99,71.33,66.06,20688195.0
2024-03-29,68.17,66.88,68.75,66.32,12691067.0
2024-04-01,67.13,69.48,70.42,67.13,15469058.0
2024-04-02,68.92,67.56,69.49,66.45,12256601.0
2024-04-03,67.19,63.11,67.45,63.08,17870246.0
2024-04-08,62.76,63.23,63.84,62.53,10148654.0
2024-04-09,63.21,62.28,63.21,61.23,9749051.0
2024-04-10,61.78,60.16,62.38,60.03,10369707.0
2024-04-11,60.01,61.08,62.44,59.86,13973822.0
2024-04-12,61.08,61.49,62.34,61.05,10950600.0
2024-04-15,60.97,59.62,61.99,58.33,13403248.0
2024-04-16,59.03,56.09,59.85,56.06,12986349.0
2024-04-17,57.1,59.55,59.78,57.1,15508327.0
2024-04-18,58.63,58.64,59.98,57.61,11906003.0
2024-04-19,59.26,59.91,60.81,58.98,14937720.0
2024-04-22,57.82,59.06,59.86,56.33,9026827.0
2024-04-23,59.63,61.74,62.12,59.63,16725540.0
2024-04-24,62.28,62.61,62.85,60.44,15171703.0
2024-04-25,61.38,61.46,63.7,61.13,13140751.0
2024-04-26,62.12,65.0,65.69,61.55,17065698.0
2024-04-29,68.45,66.43,69.27,66.42,21306173.0
2024-04-30,66.13,65.7,67.46,65.1,13112857.0
2024-05-06,66.9,65.69,67.7,65.37,12945839.0
2024-05-07,65.8,63.85,67.17,63.65,15491062.0
2024-05-08,63.21,61.47,63.21,61.18,12557714.0
2024-05-09,61.13,61.78,62.06,60.88,9386968.0
2024-05-10,61.53,60.99,62.75,60.71,7664860.0
2024-05-13,61.45,64.15,65.16,61.23,18393898.0
2024-05-14,64.78,62.66,65.42,61.78,15522091.0
2024-05-15,61.41,59.31,61.56,59.28,14268070.0
2024-05-16,59.63,59.53,60.17,59.13,8275542.0
2024-05-17,59.13,59.98,59.98,57.74,9276622.0
2024-05-20,59.35,59.98,60.33,58.93,7406616.0
2024-05-21,59.99,60.35,61.19,59.63,7989598.0
2024-05-22,60.51,59.92,60.51,59.13,6214573.0
2024-05-23,60.2,57.77,60.31,57.64,9357200.0
2024-05-24,57.68,56.99,58.29,56.98,6156372.0
2024-05-27,57.13,58.12,58.13,56.13,6469127.0
2024-05-28,57.78,56.48,58.03,56.48,5337299.0
2024-05-29,56.56,56.51,57.27,56.22,4444178.0
2024-05-30,56.19,56.56,57.01,55.48,4451815.0
2024-05-31,56.99,57.24,57.96,56.95,5869964.0
2024-06-03,57.31,58.33,58.76,56.99,7283443.0
2024-06-04,58.33,58.72,58.72,57.61,5688365.0
2024-06-05,58.78,54.57,58.78,54.1,10732467.0
2024-06-06,54.58,53.01,55.03,52.88,8370543.0
2024-06-07,53.49,52.8,54.1,51.85,7259687.0
2024-06-11,52.42,54.57,54.85,51.57,8195327.0
2024-06-12,54.25,55.6,56.3,54.25,7451991.0
2024-06-13,55.34,55.31,55.97,55.08,5585286.0
2024-06-14,56.7,56.37,57.14,55.76,7806269.0
2024-06-17,55.18,55.96,56.45,55.07,5584658.0
2024-06-18,56.2,56.53,57.98,56.02,7670126.0
2024-06-19,56.15,55.68,57.15,55.68,5767953.0
2024-06-20,55.7,53.19,55.9,53.15,7574088.0
2024-06-21,53.18,52.85,53.47,52.36,4009632.0
2024-06-24,52.55,50.29,52.99,50.12,6348711.0
2024-06-25,50.5,48.92,51.26,48.21,7772456.0
2024-06-26,49.2,56.82,58.0,49.05,21416158.0
2024-06-27,55.25,54.23,56.54,54.16,16122396.0
2024-06-28,54.55,53.07,55.37,52.99,11678119.0
2024-07-01,52.37,52.93,53.7,52.03,6278826.0
2024-07-02,53.09,52.7,54.32,52.38,9155978.0
2024-07-03,52.4,51.2,52.63,50.92,6513048.0
2024-07-04,51.45,49.85,52.0,49.8,5810044.0
2024-07-05,50.0,50.75,51.2,49.01,7659271.0
2024-07-08,50.37,48.63,50.37,48.45,6297184.0
2024-07-09,48.95,49.96,50.16,48.19,6990962.0
2024-07-10,49.66,49.8,50.93,49.25,6300678.0
2024-07-11,50.8,50.75,51.3,50.05,7032900.0
2024-07-12,50.64,49.81,50.68,49.61,5995150.0
2024-07-15,49.6,49.37,50.12,49.18,3927598.0
2024-07-16,49.4,50.19,50.29,48.66,5510200.0
2024-07-17,49.9,49.92,51.59,49.8,7554149.0
2024-07-18,48.88,48.53,49.31,47.28,8127648.0
2024-07-19,48.4,48.75,49.86,48.18,6815461.0
2024-07-22,49.27,49.12,49.7,48.77,4794712.0
2024-07-23,49.12,47.59,49.36,47.49,5402680.0
2024-07-24,47.58,45.96,47.96,45.89,6690836.0
2024-07-25,45.9,45.77,46.75,45.52,4811296.0
2024-07-26,45.88,46.64,46.88,45.73,4650178.0
2024-07-29,46.71,46.85,47.25,46.11,3886856.0
2024-07-30,46.83,46.6,47.21,46.2,4200298.0
2024-07-31,46.6,48.58,48.73,46.55,7544317.0
2024-08-01,48.53,48.01,49.14,47.88,5446846.0
2024-08-02,47.47,47.16,48.98,47.1,6237986.0
2024-08-05,46.5,45.4,48.2,45.38,6899764.0
2024-08-06,46.05,46.19,46.75,45.3,4369063.0
2024-08-07,46.4,45.43,46.56,45.34,4358032.0
2024-08-08,45.01,44.92,45.26,43.82,5217390.0
2024-08-09,45.48,44.0,45.88,44.0,3865801.0
2024-08-12,43.94,43.59,44.25,43.35,3790195.0
2024-08-13,43.59,44.16,44.16,43.4,3409137.0
2024-08-14,44.3,44.64,45.54,43.76,6318066.0
2024-08-15,44.06,45.15,45.98,44.05,6444816.0
2024-08-16,44.28,42.5,44.87,42.41,11389071.0
2024-08-19,42.23,42.81,43.68,42.23,6793413.0
2024-08-20,42.77,42.02,43.17,41.97,4449607.0
2024-08-21,41.81,41.38,42.63,41.33,4320883.0
2024-08-22,41.6,40.48,42.08,40.38,5639041.0
2024-08-23,40.48,40.63,40.92,39.99,4447691.0
2024-08-26,41.0,40.52,41.58,40.2,4367291.0
2024-08-27,40.26,39.68,40.71,39.5,3867549.0
2024-08-28,39.65,39.45,39.7,38.68,4191264.0
2024-08-29,39.4,39.82,40.19,38.99,4048909.0
2024-08-30,39.82,40.96,41.55,39.72,6704182.0
2024-09-02,40.85,38.95,41.19,38.93,6110956.0
2024-09-03,38.93,39.74,40.06,38.72,5292834.0
2024-09-04,39.0,39.28,39.98,39.0,3564008.0
2024-09-05,39.42,39.92,40.73,39.3,5732243.0
2024-09-06,39.89,39.09,40.2,39.07,3786829.0
2024-09-09,38.9,38.73,39.17,38.28,3295750.0
2024-09-10,38.92,39.77,40.15,38.09,5562426.0
2024-09-11,39.5,41.48,43.4,39.48,16263723.0
2024-09-12,42.46,41.73,43.72,41.52,15351881.0
2024-09-13,41.6,40.42,43.28,40.34,10852559.0
2024-09-18,39.66,38.65,40.14,37.92,8767878.0
2024-09-19,38.98,39.53,39.92,38.32,9161345.0
2024-09-20,40.0,39.29,40.07,38.83,5878837.0
2024-09-23,39.14,38.95,39.9,38.85,4928109.0
2024-09-24,39.2,41.09,41.35,38.38,13173868.0
2024-09-25,41.3,42.68,44.62,41.3,18028063.0
2024-09-26,42.38,43.72,43.75,42.02,11959097.0
2024-09-27,44.55,47.88,48.47,44.3,18918166.0
2024-09-30,51.01,57.45,57.45,49.45,30128220.0
2024-10-08,68.94,68.94,68.94,62.11,31901279.0
2024-10-09,65.52,67.9,76.56,61.0,35898075.0
2024-10-10,68.0,60.97,68.5,59.97,23405295.0
2024-10-11,58.7,55.32,59.42,54.15,17173873.0
2024-10-14,55.4,58.91,60.01,53.55,18464332.0
2024-10-15,57.72,57.3,61.68,57.29,19236624.0
2024-10-16,55.1,57.19,58.77,55.0,12518787.0
2024-10-17,57.84,61.37,65.88,57.19,29409856.0
2024-10-18,60.0,63.14,65.0,59.2,28374581.0
2024-10-21,63.14,64.48,66.88,62.55,24767772.0
2024-10-22,64.48,67.06,72.5,63.88,36867198.0
2024-10-23,67.0,62.35,67.0,62.25,25692052.0
2024-10-24,61.02,61.99,63.27,61.02,11627197.0
2024-10-25,61.0,62.28,62.88,60.5,15948719.0
2024-10-28,63.0,64.96,65.87,61.8,18852741.0
2024-10-29,65.0,62.3,66.66,62.29,18482901.0
2024-10-30,61.05,61.48,62.78,60.59,11691002.0
2024-10-31,61.05,61.38,63.02,59.68,14842115.0
2024-11-01,61.61,56.14,62.16,56.01,17001366.0
2024-11-04,55.61,57.16,57.67,55.24,7576102.0
2024-11-05,57.17,60.15,60.3,56.7,13628289.0
2024-11-06,60.15,60.29,62.56,59.8,15139040.0
2024-11-07,59.6,61.54,61.8,59.1,11557528.0
2024-11-08,62.68,62.11,64.87,61.7,19255027.0
2024-11-11,62.0,66.88,68.08,61.55,28834952.0
2024-11-12,66.25,63.62,66.48,62.73,20157118.0
2024-11-13,64.98,68.39,71.2,63.8,39770595.0
2024-11-14,69.89,67.56,73.0,67.2,38897978.0
2024-11-15,69.92,69.78,73.88,68.0,36043843.0
2024-11-18,69.91,59.43,70.0,55.82,32702660.0
2024-11-19,57.5,59.24,59.56,56.5,20790511.0
2024-11-20,59.24,61.64,64.56,59.01,22108183.0
2024-11-21,61.0,61.28,62.92,60.22,17521191.0
2024-11-22,60.68,60.69,65.8,60.25,24746836.0
2024-11-25,62.5,61.61,63.1,58.55,17871177.0
2024-11-26,61.0,60.84,64.0,60.22,15634340.0
2024-11-27,60.0,63.43,63.48,57.68,16853320.0
2024-11-28,63.43,60.4,63.83,60.28,15915901.0
2024-11-29,60.21,63.42,66.13,59.71,21555258.0
2024-12-02,63.0,64.23,65.25,62.81,16154630.0
2024-12-03,63.97,62.37,63.97,61.84,13796214.0
2024-12-04,61.75,60.51,62.69,60.05,10564174.0
2024-12-05,64.0,72.61,72.61,64.0,27125262.0
2024-12-06,80.0,81.88,86.68,75.48,73594931.0
2024-12-09,85.21,83.1,87.0,80.0,56174610.0
2024-12-10,86.0,81.53,90.3,80.01,54739163.0
2024-12-11,78.0,77.67,80.0,77.0,32301233.0
2024-12-12,77.4,75.18,78.5,73.46,35401591.0
2024-12-13,74.11,73.58,77.26,73.43,29406293.0
2024-12-16,72.75,70.82,73.49,70.4,21094138.0
2024-12-17,70.69,70.18,71.85,69.36,16232014.0
2024-12-18,69.84,71.92,72.96,68.88,20609017.0
2024-12-19,70.18,70.93,71.46,69.38,15378741.0
2024-12-20,70.23,73.43,73.77,69.9,20511025.0
2024-12-23,73.0,67.2,73.0,65.31,22577526.0
2024-12-24,67.0,66.81,67.5,65.0,12595215.0
2024-12-25,66.32,64.97,66.67,64.41,10621925.0
2024-12-26,65.5,67.63,67.77,65.05,12956419.0
2024-12-27,67.29,67.6,69.04,66.31,11129705.0
2024-12-30,68.0,68.15,70.06,67.21,13025972.0
2024-12-31,68.8,63.15,68.8,62.8,12533005.0
2025-01-02,63.15,61.21,64.2,60.19,9944984.0
2025-01-03,61.6,57.53,61.77,57.0,10400605.0
2025-01-06,57.53,55.97,58.45,55.28,7773253.0
2025-01-07,56.3,57.65,57.65,55.9,7759472.0
2025-01-08,56.5,57.1,58.18,54.79,9367484.0
2025-01-09,56.85,59.6,60.5,56.41,14038336.0
2025-01-10,59.0,57.5,60.3,57.5,9408265.0
2025-01-13,56.8,57.8,58.23,55.76,6168500.0
2025-01-14,58.47,61.5,61.65,57.96,12454381.0
2025-01-15,61.0,61.48,62.98,60.85,11938153.0
2025-01-16,61.56,60.89,63.24,59.96,9780564.0
2025-01-17,60.89,61.59,62.57,59.87,8874136.0
2025-01-20,61.99,61.93,62.86,61.32,8599632.0
2025-01-21,62.68,62.41,63.28,61.24,7855968.0
2025-01-22,63.01,60.43,63.01,59.88,9171184.0
2025-01-23,61.88,61.08,63.85,61.05,13162065.0
2025-01-24,61.79,68.83,70.67,61.25,33365668.0
2025-01-27,72.5,68.46,73.3,68.2,23145194.0
2025-02-05,76.8,82.15,82.15,75.0,34987072.0
2025-02-06,81.17,79.65,81.17,75.88,43174302.0
2025-02-07,77.3,80.32,86.97,75.91,45330945.0
2025-02-10,80.24,81.15,83.3,79.1,32196275.0
2025-02-11,79.11,76.63,80.68,76.42,31572734.0
2025-02-12,76.56,78.28,78.75,76.11,23189170.0
2025-02-13,78.48,79.94,83.35,77.3,36568932.0
2025-02-14,77.91,78.49,81.6,74.57,29925230.0
2025-02-17,78.81,83.5,83.5,77.8,35268162.0
2025-02-18,81.92,76.68,81.92,76.27,26881128.0
2025-02-19,76.6,78.09,78.4,75.8,17301065.0
2025-02-20,77.7,76.2,78.43,74.91,17429454.0
2025-02-21,76.31,78.7,79.0,75.85,21609752.0
2025-02-24,78.71,79.02,82.0,78.01,21348806.0
2025-02-25,76.81,77.29,80.22,76.0,16897030.0
2025-02-26,81.56,78.42,82.5,77.68,20291926.0
2025-02-27,77.82,73.25,79.17,73.16,21467352.0
2025-02-28,72.0,67.3,72.92,66.6,16282433.0
2025-03-03,67.9,68.3,70.8,66.25,12427847.0
2025-03-04,67.0,68.74,69.02,67.0,7507125.0
2025-03-05,68.59,69.05,69.3,67.7,7940055.0
