date,open,close,high,low,volume
2023-01-03,164.87,169.5,170.02,163.44,8447359.0
2023-01-04,169.54,166.56,172.95,165.72,11096089.0
2023-01-05,166.34,168.04,169.25,164.87,8434592.0
2023-01-06,167.04,168.04,170.09,165.68,8557865.0
2023-01-09,168.55,168.84,171.49,166.71,9463911.0
2023-01-10,168.84,169.65,172.71,168.18,11842295.0
2023-01-11,172.59,168.47,176.64,168.03,15777437.0
2023-01-12,170.09,166.05,170.22,164.86,8177999.0
2023-01-13,166.57,167.15,167.28,164.9,5927251.0
2023-01-16,165.6,173.7,175.82,164.98,16829014.0
2023-01-17,173.6,178.53,179.53,172.96,12880803.0
2023-01-18,178.54,176.05,179.59,175.22,6698672.0
2023-01-19,175.83,180.81,180.97,175.17,8826887.0
2023-01-20,180.32,180.83,182.01,178.23,7914979.0
2023-01-30,182.18,179.68,183.12,179.22,11279215.0
2023-01-31,178.85,172.44,180.3,172.0,15732715.0
2023-02-01,172.45,175.29,175.81,172.45,10113426.0
2023-02-02,178.58,188.12,192.23,178.11,26796816.0
2023-02-03,186.21,186.07,188.42,183.71,11082745.0
2023-02-06,186.95,186.95,189.58,183.35,11069063.0
2023-02-07,187.39,183.74,187.53,181.92,9999472.0
2023-02-08,182.84,180.29,185.47,179.7,8755818.0
2023-02-09,178.85,186.36,186.58,177.66,12974313.0
2023-02-10,184.98,182.89,186.78,180.38,9885012.0
2023-02-13,179.59,185.69,186.21,177.16,11027799.0
2023-02-14,185.11,182.72,191.77,180.4,12175894.0
2023-02-15,184.0,188.37,189.15,181.18,11565787.0
2023-02-16,187.03,184.81,192.76,184.0,12382823.0
2023-02-17,184.0,175.2,184.71,174.27,16961409.0
2023-02-20,174.05,175.96,176.52,172.23,9002064.0
2023-02-21,175.5,175.94,177.72,173.94,6016250.0
2023-02-22,174.4,177.31,179.22,174.15,7288488.0
2023-02-23,175.91,176.72,178.33,174.85,5464629.0
2023-02-24,177.64,174.68,178.41,174.43,5715644.0
2023-02-27,173.5,169.85,173.94,169.4,8392589.0
2023-02-28,170.74,171.67,173.24,168.55,6921216.0
2023-03-01,170.58,171.97,171.98,169.5,7147951.0
2023-03-02,175.91,172.74,177.41,172.23,9999441.0
2023-03-03,178.11,183.22,183.27,177.29,23212311.0
2023-03-06,181.06,187.59,189.52,180.32,17041630.0
2023-03-07,187.59,182.28,189.36,181.98,11875593.0
2023-03-08,182.28,183.25,186.2,181.28,8781801.0
2023-03-09,184.0,190.1,192.6,183.56,20991625.0
2023-03-10,189.23,192.22,196.26,188.79,17416988.0
2023-03-13,192.09,193.45,195.7,190.18,11869335.0
2023-03-14,191.36,204.61,207.55,190.93,21989604.0
2023-03-15,208.02,200.19,208.22,199.1,16740285.0
2023-03-16,199.24,196.51,202.25,194.27,14436834.0
