date,open,close,high,low,volume,money
2025-04-22,45.99,45.48,46.4,45.32,2272007.0,103793792.3
2025-04-23,46.14,46.11,46.63,45.66,2315071.0,106847955.48
2025-04-24,46.15,44.88,46.5,44.65,2066149.0,93761646.48
2025-04-25,44.73,45.55,46.15,44.73,1706799.0,77659302.86
2025-04-28,45.56,45.1,45.94,44.75,1729319.0,78124405.22
2025-04-29,44.75,45.25,45.74,44.31,1583906.0,71773072.19
2025-04-30,46.27,47.47,47.76,45.75,5274400.0,248719778.77
2025-05-06,48.45,50.3,50.34,48.0,7047325.0,348982617.56
2025-05-07,50.91,48.96,51.3,48.25,5298885.0,261792726.09
2025-05-08,48.31,49.43,50.11,48.26,3725795.0,184417374.77
2025-05-09,49.68,48.13,49.68,48.1,2991606.0,145216180.28
2025-05-12,48.83,49.18,49.77,48.27,3475628.0,170360402.25
2025-05-13,49.8,47.99,49.9,47.5,5019809.0,242595878.24
2025-05-14,47.94,48.82,49.18,47.33,3925321.0,189388658.49
2025-05-15,48.64,47.27,48.74,47.11,2543471.0,121106117.47
2025-05-16,47.2,47.08,47.55,46.6,1894934.0,89412085.11
2025-05-19,47.25,46.37,47.37,46.01,2245446.0,104195176.56
2025-05-20,46.49,47.07,47.31,45.94,2085477.0,97541242.72
2025-05-21,47.0,46.31,47.07,46.08,1624166.0,75325767.41
2025-05-22,46.18,46.42,46.93,45.55,1962437.0,90912870.78
2025-05-23,46.4,45.11,46.75,45.11,2455674.0,112832775.08
2025-05-26,45.4,45.5,45.84,45.0,1396642.0,63481907.71
2025-05-27,45.68,45.17,45.68,44.86,1462347.0,65923757.0
2025-05-28,45.17,44.69,45.5,44.41,1789924.0,80190389.33
2025-05-29,44.98,47.1,47.1,44.79,3908751.0,180886043.8
2025-05-30,47.17,46.31,47.55,46.07,2485892.0,115822170.92
2025-06-03,46.69,46.69,48.25,46.51,3064051.0,144807945.05
2025-06-04,46.85,47.27,47.49,46.55,2160766.0,101937112.93
2025-06-05,47.05,48.63,48.95,47.05,4006250.0,192292130.29
2025-06-06,48.65,49.48,49.99,48.1,3643361.0,178978189.81
2025-06-09,48.88,49.34,49.8,48.81,3049583.0,150391575.7
2025-06-10,49.33,47.3,49.5,46.88,3590842.0,171336638.33
2025-06-11,47.48,47.21,48.21,47.0,2308474.0,109918550.89
2025-06-12,47.02,47.47,47.88,46.58,2010716.0,95380273.92
2025-06-13,47.08,45.99,48.11,45.8,3480094.0,161747250.45
2025-06-16,45.54,46.58,47.08,45.3,2283404.0,106265205.91
2025-06-17,46.58,47.27,48.25,46.31,4484712.0,212540913.1
2025-06-18,46.85,48.12,49.4,46.2,5255716.0,251952510.62
2025-06-19,48.57,47.58,49.18,47.41,4180850.0,201806867.69
2025-06-20,47.31,46.15,47.75,46.01,2926221.0,136441431.17
2025-06-23,45.8,48.17,48.23,45.0,3674222.0,174098809.24
2025-06-24,48.0,48.74,48.85,47.81,3503369.0,169767711.04
2025-06-25,48.65,50.37,50.7,48.15,5904438.0,292642767.33
2025-06-26,51.48,54.49,56.3,50.61,10908431.0,581157077.65
2025-06-27,54.88,53.8,57.56,53.36,8939432.0,491996421.28
2025-06-30,53.8,56.74,58.12,52.72,9252026.0,512713471.44
2025-07-01,56.41,53.0,56.41,52.43,8712499.0,469269016.25
2025-07-02,52.99,51.67,53.5,51.2,4742249.0,246166839.31
2025-07-03,51.64,51.46,52.22,50.91,3052930.0,156992597.96
2025-07-04,51.46,51.15,52.99,50.85,4874979.0,252814035.15
2025-07-07,51.15,50.68,51.95,50.44,2989743.0,152830556.75
2025-07-08,50.44,52.18,53.33,50.44,4365239.0,228795938.4
2025-07-09,51.8,51.56,52.55,51.36,2920178.0,151407217.58
2025-07-10,51.3,51.61,51.73,50.63,2567803.0,131587688.12
2025-07-11,51.6,53.4,53.68,50.66,5398460.0,284336138.29
2025-07-14,54.31,54.01,55.98,53.51,5296852.0,288517776.51
2025-07-15,53.99,54.66,54.74,53.03,3713619.0,199852270.04
2025-07-16,55.19,55.3,57.45,54.17,5498246.0,305051775.83
2025-07-17,54.85,55.22,55.53,54.12,3844516.0,211558323.6
2025-07-18,55.22,54.7,57.27,54.7,5903653.0,331060325.24
2025-07-21,54.59,54.9,56.1,54.13,3693047.0,203803169.98
2025-07-22,55.13,55.47,56.75,54.55,4229734.0,235732365.79
2025-07-23,55.18,55.4,56.09,54.4,3634403.0,200337094.69
2025-07-24,55.2,57.53,57.65,54.8,5433492.0,307698142.51
2025-07-25,57.66,56.98,58.63,56.72,4404001.0,252866197.04
2025-07-28,57.04,57.25,58.13,56.66,2704119.0,154629262.65
2025-07-29,56.89,60.0,60.0,56.11,5294832.0,309127164.21
2025-07-30,60.16,59.1,63.0,58.22,7941077.0,482902109.11
2025-07-31,59.1,59.9,62.23,58.82,5806866.0,351687628.86
2025-08-01,60.8,62.9,63.44,59.21,5997525.0,367239167.56
2025-08-04,61.95,62.16,63.09,61.56,3500378.0,217889554.18
2025-08-05,62.53,59.18,62.64,59.18,5090126.0,306517420.3
2025-08-06,59.44,59.39,60.0,58.55,4012396.0,237930515.87
2025-08-07,59.8,58.83,60.68,58.61,3640843.0,216388918.08
2025-08-08,58.51,56.65,58.59,56.48,4566847.0,260267391.34
2025-08-11,56.5,58.25,58.45,56.47,3384158.0,195462080.16
2025-08-12,57.97,57.99,58.55,57.22,2604238.0,150454234.07
2025-08-13,58.0,58.78,59.99,57.6,3602522.0,212632974.48
2025-08-14,58.73,56.11,58.96,56.08,4525293.0,259769156.32
2025-08-15,56.0,57.05,57.31,55.7,3575167.0,203024768.89
2025-08-18,57.04,59.59,60.28,56.9,5745862.0,341722475.51
2025-08-19,59.18,58.78,60.31,58.63,4257614.0,252516333.32
2025-08-20,58.8,58.84,58.93,57.0,4008705.0,232110643.58
2025-08-21,59.6,59.41,61.3,58.87,5134810.0,308528035.2
2025-08-22,59.95,61.44,61.62,59.85,5176341.0,315688115.9
2025-08-25,62.8,61.77,63.82,60.93,5724155.0,355646035.16
2025-08-26,61.15,62.2,63.23,60.72,4797996.0,298535487.77
2025-08-27,62.4,59.1,62.93,59.01,7275180.0,446496761.59
2025-08-28,58.79,62.0,63.77,57.1,9962530.0,597050376.87
2025-08-29,61.98,59.35,61.98,58.74,7256688.0,432242675.05
2025-09-01,60.01,59.1,62.15,58.98,5960893.0,358984482.25
2025-09-02,58.85,55.94,59.09,55.77,6252205.0,355097411.96
2025-09-03,56.25,54.09,56.9,53.88,4383598.0,242487551.31
2025-09-04,54.22,52.5,54.77,51.8,4396708.0,234607060.97
2025-09-05,52.55,53.94,53.97,51.9,3092130.0,164078423.39
2025-09-08,53.99,55.0,55.2,53.3,3396248.0,184729428.6
2025-09-09,54.87,52.98,54.87,52.77,2727789.0,145883662.69
2025-09-10,52.91,53.18,53.87,52.81,2015559.0,107428465.23
2025-09-11,53.19,54.7,54.74,52.41,3117062.0,167685799.38
2025-09-12,55.0,54.13,55.77,54.0,3672785.0,201356551.49
2025-09-15,54.05,53.41,54.2,53.21,2267480.0,121598529.19
2025-09-16,53.45,53.94,54.28,53.22,2306136.0,124021481.68
2025-09-17,53.64,53.99,54.45,53.18,2418331.0,130245316.56
2025-09-18,53.62,52.79,55.49,52.52,4166246.0,225348552.23
2025-09-19,52.7,52.51,53.75,52.31,2255800.0,119413163.33
2025-09-22,52.8,53.15,53.5,52.18,2531634.0,133937058.02
2025-09-23,52.63,51.54,52.9,50.27,3920367.0,200839512.58
2025-09-24,51.2,53.28,53.28,51.01,3046061.0,159879459.6
2025-09-25,53.37,54.04,54.98,52.92,3445084.0,187219984.93
2025-09-26,53.96,52.12,53.96,52.11,2570914.0,135803150.18
2025-09-29,52.11,52.87,52.92,51.48,2476162.0,129186357.04
2025-09-30,53.48,55.2,55.5,53.04,4260596.0,234124874.02
2025-10-09,54.82,55.2,56.27,54.44,3247134.0,179927923.62
2025-10-10,55.4,53.5,55.4,53.35,3234543.0,174930629.37
2025-10-13,51.42,53.83,55.3,51.0,3759663.0,202176737.73
2025-10-14,53.83,51.3,54.74,51.12,3763908.0,197572153.69
2025-10-15,51.31,51.95,52.58,50.63,2739481.0,141677323.32
2025-10-16,51.83,50.7,51.9,50.6,2207349.0,112560024.36
2025-10-17,50.82,48.97,51.01,48.95,2603421.0,129783841.65
2025-10-20,50.32,51.73,52.98,49.97,4415916.0,227094300.4
2025-10-21,51.73,51.52,51.73,50.64,2105849.0,108062448.54
2025-10-22,51.24,51.18,51.7,50.85,1279996.0,65479658.92
2025-10-23,51.22,52.59,52.7,50.9,2514812.0,130178618.97
2025-10-24,52.58,53.2,53.48,52.36,2518684.0,133599620.26
2025-10-27,52.89,53.45,53.78,52.0,3399392.0,179868568.05
2025-10-28,54.0,53.23,54.9,53.2,3006491.0,162684437.06
2025-10-29,53.15,53.51,54.08,52.83,2019148.0,107721836.66
2025-10-30,52.88,55.83,57.16,52.69,6436409.0,357418829.36
2025-10-31,55.5,57.3,58.5,55.4,5429119.0,312308919.16
2025-11-03,57.02,57.73,57.97,56.0,3531007.0,201734830.68
2025-11-04,57.11,57.38,57.99,56.63,2769379.0,158763208.38
2025-11-05,56.18,56.22,57.31,55.34,2960231.0,166088691.77
2025-11-06,56.24,56.97,57.1,55.03,2701078.0,151934215.5
2025-11-07,56.83,55.41,56.99,55.03,2557588.0,141970607.49
2025-11-10,55.58,55.35,56.3,54.75,2133460.0,117885723.77
2025-11-11,55.2,54.51,55.87,54.33,1823158.0,100276841.24
2025-11-12,54.5,53.87,54.5,53.09,1877256.0,100759385.11
2025-11-13,53.8,54.43,54.7,53.21,1899032.0,102840094.14
2025-11-14,54.43,53.15,54.48,53.15,1564943.0,84197925.74
2025-11-17,53.0,54.67,54.78,52.9,2146206.0,116256896.04
2025-11-18,54.67,54.71,55.45,53.7,2375928.0,130072242.5
2025-11-19,54.93,54.13,56.47,53.98,3103509.0,170881198.08
2025-11-20,54.0,52.79,54.71,52.26,2344026.0,124301931.14
2025-11-21,52.35,50.7,53.03,50.16,2773199.0,142176661.61
2025-11-24,51.31,52.69,53.29,50.25,3812518.0,197722448.72
2025-11-25,52.84,54.11,54.87,52.84,3613806.0,196164718.35
2025-11-26,54.55,53.14,55.15,52.82,2602349.0,140503832.58
2025-11-27,53.4,52.5,53.54,52.39,1967037.0,104088679.86
2025-11-28,52.62,55.67,56.45,52.55,4821625.0,263049453.17
2025-12-01,55.39,55.0,56.55,54.44,3482205.0,192012956.7
2025-12-02,55.28,54.5,55.57,53.87,1979667.0,107424926.86
2025-12-03,54.75,52.56,54.78,52.49,2973159.0,157916575.55
2025-12-04,52.45,51.1,52.63,51.08,2269016.0,116794227.21
2025-12-05,51.29,51.8,52.05,50.2,2234606.0,114544029.86
2025-12-08,52.31,52.9,53.98,52.09,2664735.0,141861613.58
2025-12-09,52.61,51.92,53.13,51.86,1518978.0,79496111.51
2025-12-10,51.68,51.47,51.85,50.86,1563936.0,80155519.68
2025-12-11,51.01,50.03,51.69,50.0,2227962.0,112659769.41
2025-12-12,49.96,51.7,51.9,49.41,2529989.0,128699007.65
2025-12-15,51.1,51.15,52.33,50.6,1959111.0,100903465.49
2025-12-16,51.19,50.27,51.62,50.01,1614135.0,82092244.46
2025-12-17,50.2,50.74,51.85,49.36,2753022.0,138496975.9
2025-12-18,50.38,51.35,51.88,50.0,2098722.0,107736420.9
2025-12-19,51.36,51.23,51.9,51.13,1410125.0,72564183.24
2025-12-22,51.23,51.1,52.13,50.67,1744808.0,89957871.8
2025-12-23,53.2,50.46,53.5,50.31,3133999.0,161310056.36
2025-12-24,50.3,50.52,50.77,50.1,1885285.0,95109867.97
2025-12-25,50.2,50.59,50.8,50.2,1610529.0,81451492.97
2025-12-26,50.27,51.3,52.5,50.27,3075933.0,159056460.73
2025-12-29,51.3,51.55,51.94,50.9,1784287.0,91706637.31
2025-12-30,51.21,51.09,52.35,50.89,2115015.0,108899355.74
2025-12-31,51.08,51.41,52.2,50.8,2053813.0,105820997.11
