date,open,close,high,low,volume
2025-08-07,333.0,332.87,335.92,329.18,5711570.0
2025-08-08,332.0,329.09,333.95,328.75,3630824.0
2025-08-11,328.0,326.7,329.44,326.0,4722422.0
2025-08-12,327.0,332.25,334.41,325.99,7073157.0
2025-08-13,333.18,331.31,334.16,329.16,5826005.0
2025-08-14,332.36,341.66,349.5,332.36,12831505.0
2025-08-15,341.0,342.03,343.69,334.89,7440956.0
2025-08-18,343.67,347.22,349.5,339.39,8737856.0
2025-08-19,346.9,339.96,346.9,339.7,6780983.0
2025-08-20,337.72,350.49,351.86,335.16,9368012.0
2025-08-21,350.49,360.98,368.0,348.5,15887225.0
2025-08-22,360.8,383.4,389.03,360.62,18899413.0
2025-08-25,394.28,380.08,402.57,374.79,19566268.0
2025-08-26,378.0,383.0,388.48,373.12,11687582.0
2025-08-27,380.0,373.5,389.11,373.12,14567860.0
2025-08-28,372.5,396.93,398.22,372.01,17921984.0
2025-08-29,380.0,372.5,381.59,362.0,24198561.0
2025-09-01,377.0,377.84,380.24,367.1,15627095.0
2025-09-02,377.0,378.51,387.86,372.0,16775193.0
2025-09-03,378.51,373.43,378.96,369.46,9569487.0
2025-09-04,371.0,350.95,371.7,345.0,14436389.0
2025-09-05,350.95,357.28,358.8,346.0,9806120.0
2025-09-08,355.0,370.4,371.0,353.02,11025264.0
2025-09-09,368.8,363.69,371.8,358.08,8882510.0
2025-09-10,363.79,368.2,370.26,363.79,7834225.0
2025-09-11,366.1,377.44,381.6,364.8,11626855.0
2025-09-12,377.45,377.04,383.5,375.28,7686319.0
2025-09-15,382.41,380.0,383.04,376.01,7117179.0
2025-09-16,378.08,377.86,382.96,376.38,7600639.0
2025-09-17,374.0,389.39,395.0,369.55,12825964.0
2025-09-18,391.78,407.7,427.9,389.91,18101808.0
2025-09-19,408.2,402.0,413.02,400.99,10237715.0
2025-09-22,401.54,412.7,418.8,398.25,10331046.0
2025-09-23,417.67,418.8,422.05,405.0,9939363.0
2025-09-24,422.0,460.68,460.68,419.79,18705396.0
2025-09-25,469.33,453.65,469.33,442.02,17473446.0
2025-09-26,451.0,452.8,462.0,448.4,10947510.0
2025-09-29,450.8,459.0,459.0,439.05,12663183.0
2025-09-30,457.96,452.36,463.39,450.0,12145404.0
2025-10-09,457.0,458.05,473.66,452.81,17038770.0
2025-10-10,449.97,437.9,454.44,432.0,14386195.0
2025-10-13,424.0,435.8,442.72,422.01,10047385.0
2025-10-14,441.15,402.0,442.72,398.0,16122071.0
2025-10-15,405.5,412.38,413.55,395.54,10855984.0
2025-10-16,412.0,410.69,418.78,407.34,6713530.0
2025-10-17,408.0,399.43,409.8,398.08,7235780.0
2025-10-20,406.0,400.16,411.0,398.23,7746022.0
2025-10-21,402.72,408.49,410.93,401.2,7539897.0
2025-10-22,405.0,404.39,407.68,400.0,5761278.0
2025-10-23,401.28,403.58,404.88,396.52,4754218.0
2025-10-24,406.02,414.8,417.6,406.0,8956096.0
2025-10-27,422.3,429.1,433.47,418.63,11234509.0
2025-10-28,427.0,426.0,432.97,423.52,7291079.0
2025-10-29,425.98,423.62,427.25,418.05,6498635.0
2025-10-30,423.0,415.5,423.62,415.0,7301277.0
2025-10-31,415.6,407.05,420.23,404.0,7511396.0
2025-11-03,406.2,401.0,407.0,390.03,8342846.0
2025-11-04,401.0,405.43,410.46,397.8,7790481.0
2025-11-05,397.0,396.83,404.89,394.0,5477177.0
2025-11-06,399.0,411.0,413.57,399.0,7733088.0
2025-11-07,407.6,413.75,420.0,406.7,7452835.0
2025-11-10,413.75,415.69,427.0,410.64,9199144.0
2025-11-11,417.6,415.5,424.47,414.55,6690256.0
2025-11-12,412.06,413.15,420.0,406.52,6277138.0
2025-11-13,413.29,413.67,418.54,407.29,5318775.0
2025-11-14,409.0,407.5,413.26,403.67,4845278.0
2025-11-17,406.94,400.68,415.0,400.66,5693070.0
