date,open,close,high,low,volume,money
2025-04-21,29.42,29.61,29.98,29.0,6702836.0,198676001.2
2025-04-22,29.63,29.22,29.71,28.93,5719282.0,167285353.78
2025-04-23,29.35,29.51,29.98,29.31,5137006.0,152393241.53
2025-04-24,29.53,28.86,29.62,28.71,4399633.0,127741526.32
2025-04-25,28.86,30.02,30.42,28.86,8040160.0,239356098.13
2025-04-28,30.0,30.3,31.19,29.52,8834106.0,267700903.43
2025-04-29,30.1,29.63,30.57,29.62,6975119.0,208707354.75
2025-04-30,29.85,30.75,31.33,29.85,8003340.0,246217096.94
2025-05-06,31.12,32.04,32.28,31.12,8527049.0,270810505.87
2025-05-07,32.7,31.45,32.88,31.14,8239190.0,261850545.41
2025-05-08,31.36,31.82,31.93,31.24,4511761.0,143166922.38
2025-05-09,31.78,30.8,31.79,30.8,5071925.0,157676704.7
2025-05-12,31.3,31.84,32.1,31.01,5362849.0,169726365.4
2025-05-13,32.2,31.95,32.48,31.48,6166615.0,197165053.27
2025-05-14,31.89,31.89,32.28,31.48,4906840.0,156405541.19
2025-05-15,31.83,30.8,31.83,30.75,4688241.0,145584580.3
2025-05-16,30.73,30.72,31.25,30.64,3160785.0,97816137.0
2025-05-19,30.88,30.47,30.88,30.03,3643003.0,110424798.34
2025-05-20,30.41,30.66,30.83,30.1,3422482.0,104376523.77
2025-05-21,30.62,30.37,30.75,30.27,2796001.0,85156149.65
2025-05-22,30.25,30.09,30.48,29.94,2887757.0,87118232.21
2025-05-23,30.09,29.62,30.4,29.55,4001898.0,119825712.12
2025-05-26,29.63,29.81,30.08,29.4,3439258.0,102450175.45
2025-05-27,30.04,29.55,30.04,29.37,3405602.0,100650927.8
2025-05-28,29.62,29.06,29.79,28.83,4136163.0,120800134.5
2025-05-29,29.01,30.59,30.6,29.01,5704838.0,171079146.03
2025-05-30,30.46,30.16,30.5,30.0,3838409.0,115986421.62
2025-06-03,30.76,31.56,32.65,30.6,10344294.0,329562368.42
2025-06-04,31.55,31.62,32.2,31.44,4745446.0,150682429.55
2025-06-05,31.63,32.01,32.1,31.5,4571328.0,145624502.37
2025-06-06,32.25,32.33,32.89,31.7,5908999.0,190363413.66
2025-06-09,32.5,32.12,32.52,31.93,4589099.0,147621008.66
2025-06-10,32.21,30.86,32.21,30.67,6767645.0,210682667.55
2025-06-11,31.1,31.04,31.3,30.66,4085634.0,126779760.75
2025-06-12,30.81,31.75,32.28,30.65,7264780.0,228902033.54
2025-06-13,31.45,32.78,33.33,31.43,16991267.0,554748176.39
2025-06-16,32.6,32.64,33.78,32.48,6864886.0,225587646.03
2025-06-17,33.0,32.18,33.0,32.0,5018119.0,162138201.8
2025-06-18,32.45,32.44,32.69,32.0,3942561.0,127590715.03
2025-06-19,32.54,31.78,33.0,31.73,4800165.0,155242080.61
2025-06-20,31.87,31.48,31.96,31.29,3669069.0,115483837.57
2025-06-23,31.21,32.52,32.71,31.18,4724510.0,151451343.69
2025-06-24,32.48,33.1,33.28,32.35,5775225.0,190209521.67
2025-06-25,33.11,33.4,33.49,32.85,6166601.0,204726632.43
2025-06-26,33.74,33.81,34.66,33.32,9165110.0,311838182.45
2025-06-27,33.8,33.34,34.31,33.32,5873231.0,198206220.64
2025-06-30,33.92,33.98,34.22,33.61,5171371.0,175846249.51
2025-07-01,34.08,33.48,34.35,33.11,4980348.0,167494053.4
2025-07-02,33.5,33.21,33.5,33.03,3307324.0,109696163.53
2025-07-03,33.21,33.23,33.66,33.14,2692779.0,89822994.97
2025-07-04,33.15,32.9,33.56,32.81,3795559.0,125772102.26
2025-07-07,33.06,32.62,33.15,32.37,3278867.0,107462265.42
2025-07-08,32.6,33.09,33.1,32.48,3690998.0,121583393.88
2025-07-09,33.05,32.9,33.24,32.81,3403055.0,112313319.39
2025-07-10,32.76,32.97,33.15,32.68,2814800.0,92775889.93
2025-07-11,32.96,33.79,33.98,32.91,5824396.0,195706063.1
2025-07-14,34.17,33.67,34.45,33.57,4009419.0,135770767.44
2025-07-15,33.67,33.94,34.18,33.11,5216144.0,175265169.49
2025-07-16,33.94,33.99,34.45,33.84,4652991.0,158742018.39
2025-07-17,33.96,34.12,34.36,33.7,4550009.0,154729112.02
2025-07-18,34.22,34.17,34.65,34.09,5131796.0,176072534.18
2025-07-21,34.09,33.95,34.38,33.8,5012053.0,170577129.11
2025-07-22,33.97,34.0,34.17,33.77,4030137.0,136850822.0
2025-07-23,33.88,33.7,34.25,33.65,5738269.0,194430311.15
2025-07-24,33.68,34.38,34.38,33.65,5127146.0,174690857.07
2025-07-25,34.39,34.73,34.94,34.2,5573813.0,192859418.07
2025-07-28,34.98,34.48,34.99,34.2,5450437.0,188271167.61
2025-07-29,34.48,35.48,35.68,33.95,8125709.0,284045454.88
2025-07-30,35.43,34.77,35.88,34.51,6238603.0,219644016.25
2025-07-31,34.75,36.06,37.39,34.6,13826746.0,498297550.6
2025-08-01,36.5,36.79,37.0,35.52,11760217.0,427011103.96
2025-08-04,36.98,36.72,37.23,36.0,8593684.0,314354018.55
2025-08-05,36.68,35.99,36.68,35.9,6275023.0,226967952.0
2025-08-06,36.14,36.38,36.67,36.02,5152187.0,187440658.56
2025-08-07,36.39,35.83,36.65,35.7,5915695.0,212987391.98
2025-08-08,35.5,35.05,35.76,35.05,5978577.0,210936221.77
2025-08-11,35.05,35.6,35.88,35.05,4414441.0,156770069.39
2025-08-12,35.58,34.92,35.58,34.61,6463118.0,226565104.25
2025-08-13,34.95,34.91,35.32,34.64,7002240.0,244836642.86
2025-08-14,35.1,33.84,35.3,33.84,9012030.0,311688161.54
2025-08-15,33.8,34.33,34.51,33.71,5924804.0,202660524.5
2025-08-18,34.45,35.08,35.65,34.45,9630609.0,338972329.06
2025-08-19,35.1,34.72,35.47,34.68,7541903.0,264192828.21
2025-08-20,34.72,35.0,35.01,33.97,8469222.0,291549503.32
2025-08-21,35.2,35.44,36.17,35.03,11041933.0,393525590.4
2025-08-22,35.46,37.33,37.38,35.31,17715394.0,648040919.21
2025-08-25,37.88,36.95,38.13,36.55,15767022.0,586080457.21
2025-08-26,37.07,36.77,37.53,36.68,9278505.0,343613406.97
2025-08-27,37.25,36.88,38.36,36.66,16874363.0,633733443.77
2025-08-28,36.7,43.52,44.26,36.2,31846064.0,1270162027.18
2025-08-29,42.0,39.98,42.21,39.82,23958657.0,973433345.22
2025-09-01,39.3,38.63,40.25,38.43,18572258.0,725319192.1
2025-09-02,38.84,39.14,40.55,37.85,21051126.0,826854463.81
2025-09-03,38.76,37.3,39.1,37.24,12163915.0,463556779.39
2025-09-04,37.27,37.13,38.1,36.68,11166614.0,417458559.41
2025-09-05,37.15,37.73,37.77,36.45,10031002.0,374357375.89
2025-09-08,37.4,38.49,39.45,37.27,10863890.0,417548679.69
2025-09-09,38.3,37.44,38.64,37.37,7898782.0,298783254.04
2025-09-10,37.87,37.12,38.18,37.1,7603054.0,285847485.52
2025-09-11,37.1,37.98,38.27,36.73,12198748.0,460073464.37
2025-09-12,38.17,37.46,38.55,37.19,19577099.0,737818053.03
2025-09-15,37.46,36.14,37.48,35.92,15734888.0,572096879.95
2025-09-16,36.16,36.37,36.68,36.01,8708370.0,316395554.36
2025-09-17,36.38,36.3,36.55,35.77,9471970.0,343106749.5
2025-09-18,36.3,35.75,37.58,35.4,15042714.0,550493708.69
2025-09-19,35.71,35.8,36.34,35.31,9192187.0,329504126.63
2025-09-22,35.82,35.69,36.01,35.26,7082836.0,252442752.41
2025-09-23,35.68,34.71,35.72,34.02,11316654.0,391235749.98
2025-09-24,34.98,36.3,36.38,34.6,11992897.0,427910820.55
2025-09-25,36.29,36.21,36.99,36.02,10151993.0,370926453.71
2025-09-26,35.82,35.05,36.19,34.99,7974924.0,283332365.05
2025-09-29,35.3,35.25,35.47,34.64,6356180.0,222692554.71
2025-09-30,35.45,36.06,36.5,35.45,8602009.0,310367001.11
2025-10-09,36.07,36.64,37.04,35.75,10327381.0,377267527.65
2025-10-10,36.5,35.11,36.55,35.01,10134732.0,360614398.1
2025-10-13,34.14,35.42,36.3,34.02,9370903.0,331285274.67
2025-10-14,35.9,34.29,35.9,34.25,8776652.0,306355661.4
2025-10-15,34.33,34.82,35.39,34.02,6512526.0,226907897.12
2025-10-16,34.59,34.28,34.65,34.15,4792863.0,164589973.74
2025-10-17,34.13,32.96,34.42,32.93,7711148.0,258195931.84
2025-10-20,34.45,33.99,34.79,33.84,8032522.0,274981091.22
2025-10-21,33.51,33.91,34.14,33.51,5269770.0,178796644.88
2025-10-22,33.74,33.58,33.95,33.51,3642884.0,122595616.96
2025-10-23,33.57,34.0,34.09,33.1,5019034.0,168087500.4
2025-10-24,34.25,34.46,34.56,34.05,5566465.0,191439326.42
2025-10-27,34.6,34.88,35.2,34.19,6831775.0,237303960.95
2025-10-28,34.72,34.95,35.45,34.71,5670271.0,199074584.34
2025-10-29,34.87,35.12,35.45,34.63,4838995.0,169659386.09
2025-10-30,35.01,36.51,37.77,34.75,16057061.0,585181889.06
2025-10-31,37.13,39.05,40.61,37.05,26033945.0,1021296873.54
2025-11-03,39.4,39.68,40.05,38.88,16662685.0,658632174.04
2025-11-04,39.24,39.66,39.99,39.08,12965177.0,511807009.73
2025-11-05,39.2,39.32,40.62,39.0,11257920.0,447262030.6
2025-11-06,39.28,40.1,40.83,39.06,14092364.0,565002425.0
2025-11-07,39.89,38.96,40.15,38.94,9808186.0,385166400.45
2025-11-10,39.2,38.92,39.51,38.33,8878279.0,345541864.42
2025-11-11,38.89,38.25,40.07,38.19,9841555.0,381524474.05
2025-11-12,38.01,37.95,38.23,37.36,6807898.0,256996819.16
2025-11-13,37.92,38.35,39.38,37.66,7409177.0,286127134.74
2025-11-14,38.14,37.74,38.36,37.68,5184616.0,196713001.55
2025-11-17,37.81,38.41,38.58,37.59,7022645.0,268115818.45
2025-11-18,38.41,38.23,38.95,37.97,7092788.0,272121045.59
2025-11-19,38.35,37.41,38.48,37.1,6105102.0,229731259.62
2025-11-20,37.7,37.0,37.85,36.76,5275080.0,195545258.92
2025-11-21,36.13,35.85,37.0,35.6,7638155.0,276338267.01
2025-11-24,36.27,36.77,37.1,35.48,6772678.0,246006760.86
2025-11-25,37.0,37.29,38.08,36.78,7350563.0,275984289.39
2025-11-26,37.29,36.75,37.66,36.74,5006582.0,185744083.51
2025-11-27,36.53,36.04,36.88,35.9,5352215.0,194836596.51
2025-11-28,36.03,37.52,37.61,35.8,8031974.0,296481944.78
2025-12-01,37.32,36.61,38.03,36.37,8759290.0,322141617.91
2025-12-02,36.42,36.38,36.69,36.05,4634421.0,168369506.64
2025-12-03,36.45,35.48,36.45,35.34,5040236.0,179839193.36
2025-12-04,35.42,35.27,35.6,35.07,3648286.0,128795744.71
2025-12-05,35.3,35.73,35.79,34.92,4056352.0,143469285.82
2025-12-08,35.89,35.88,36.34,35.8,4314232.0,155697634.34
2025-12-09,35.83,35.47,36.06,35.45,3708843.0,132336883.61
2025-12-10,35.44,35.24,35.45,34.81,4564540.0,160015473.39
2025-12-11,35.31,34.55,35.38,34.48,4441453.0,154501741.88
2025-12-12,34.56,35.72,35.72,34.13,8614626.0,300918126.61
2025-12-15,35.33,35.01,35.76,34.82,4697288.0,165080137.11
2025-12-16,35.02,34.39,35.16,34.32,3756403.0,129843164.34
2025-12-17,34.18,34.79,34.95,34.0,4143592.0,142782838.52
2025-12-18,34.53,34.88,35.35,34.35,3461026.0,120736223.79
2025-12-19,34.98,34.69,35.15,34.69,4184817.0,145854701.24
2025-12-22,34.57,34.56,34.92,34.54,3679991.0,127842595.23
2025-12-23,36.6,35.3,36.95,34.74,13087032.0,463810906.45
2025-12-24,35.21,34.96,35.36,34.76,6023747.0,210610923.64
2025-12-25,34.91,35.1,35.18,34.59,5680448.0,198287404.8
2025-12-26,35.0,35.9,36.6,35.0,9271784.0,334283309.95
2025-12-29,35.81,35.62,35.91,35.41,5674486.0,202108859.02
2025-12-30,35.58,35.3,36.05,35.27,4816667.0,171180312.41
2025-12-31,35.3,35.58,35.89,35.12,4913784.0,174683709.19
